word	score
unfairly	-0.3
unfaithful	-0.3
unfaithfully	-0.3
unfamiliar	-0.3
unfavorable	-0.3
unfeeling	-0.3
unfinished	-0.3
unfit	-0.3
unforeseen	-0.3
unforgiving	-0.3
unfortunate	-0.3
unfortunately	-0.3
unfounded	-0.3
unfriendly	-0.3
unfulfilled	-0.3
unfunded	-0.3
ungovernable	-0.3
ungrateful	-0.3
unhappily	-0.3
unhappiness	-0.3
unhappy	-0.3
unhealthy	-0.3
unhelpful	-0.3
unilateralism	-0.3
unimaginable	-0.3
unimaginably	-0.3
unimportant	-0.3
uninformed	-0.3
uninsured	-0.3
unintelligible	-0.3
unintelligile	-0.3
unipolar	-0.3
unjust	-0.3
unjustifiable	-0.3
unjustifiably	-0.3
unjustified	-0.3
unjustly	-0.3
unkind	-0.3
unkindly	-0.3
unknown	-0.3
unlamentable	-0.3
unlamentably	-0.3
unlawful	-0.3
unlawfully	-0.3
unlawfulness	-0.3
unleash	-0.3
unlicensed	-0.3
unlikely	-0.3
unlucky	-0.3
unmoved	-0.3
unnatural	-0.3
unnaturally	-0.3
unnecessary	-0.3
unneeded	-0.3
unnerve	-0.3
unnerved	-0.3
unnerving	-0.3
unnervingly	-0.3
unnoticed	-0.3
unobserved	-0.3
unorthodox	-0.3
unorthodoxy	-0.3
unpleasant	-0.3
unpleasantries	-0.3
unpopular	-0.3
unpredictable	-0.3
unprepared	-0.3
unproductive	-0.3
unprofitable	-0.3
unprove	-0.3
unproved	-0.3
unproven	-0.3
unproves	-0.3
unproving	-0.3
unqualified	-0.3
unravel	-0.3
unraveled	-0.3
unreachable	-0.3
unreadable	-0.3
unrealistic	-0.3
unreasonable	-0.3
unreasonably	-0.3
unrelenting	-0.3
unrelentingly	-0.3
unreliability	-0.3
unreliable	-0.3
unresolved	-0.3
unresponsive	-0.3
unrest	-0.3
unruly	-0.3
unsafe	-0.3
unsatisfactory	-0.3
unsavory	-0.3
unscrupulous	-0.3
unscrupulously	-0.3
unsecure	-0.3
unseemly	-0.3
unsettle	-0.3
unsettled	-0.3
unsettling	-0.3
unsettlingly	-0.3
unskilled	-0.3
unsophisticated	-0.3
unsound	-0.3
unspeakable	-0.3
unspeakablely	-0.3
unspecified	-0.3
unstable	-0.3
unsteadily	-0.3
unsteadiness	-0.3
unsteady	-0.3
unsuccessful	-0.3
unsuccessfully	-0.3
unsupported	-0.3
unsupportive	-0.3
unsure	-0.3
unsuspecting	-0.3
unsustainable	-0.3
untenable	-0.3
untested	-0.3
unthinkable	-0.3
unthinkably	-0.3
untimely	-0.3
untouched	-0.3
untrue	-0.3
untrustworthy	-0.3
untruthful	-0.3
unusable	-0.3
unusably	-0.3
unuseable	-0.3
unuseably	-0.3
unusual	-0.3
unusually	-0.3
unviewable	-0.3
unwanted	-0.3
unwarranted	-0.3
unwatchable	-0.3
unwelcome	-0.3
unwell	-0.3
unwieldy	-0.3
unwilling	-0.3
unwillingly	-0.3
unwillingness	-0.3
unwise	-0.3
unwisely	-0.3
unworkable	-0.3
unworthy	-0.3
unyielding	-0.3
upbraid	-0.3
upheaval	-0.3
uprising	-0.3
uproar	-0.3
uproarious	-0.3
uproariously	-0.3
uproarous	-0.3
uproarously	-0.3
uproot	-0.3
upset	-0.3
upseting	-0.3
upsets	-0.3
upsetting	-0.3
upsettingly	-0.3
urgent	-0.3
useless	-0.3
usurp	-0.3
usurper	-0.3
utterly	-0.3
vagrant	-0.3
vague	-0.3
vagueness	-0.3
vain	-0.3
vainly	-0.3
vanity	-0.3
vehement	-0.3
vehemently	-0.3
vengeance	-0.3
vengeful	-0.3
vengefully	-0.3
vengefulness	-0.3
venom	-0.3
venomous	-0.3
venomously	-0.3
vent	-0.3
vestiges	-0.3
vex	-0.3
vexation	-0.3
vexing	-0.3
vexingly	-0.3
vibrate	-0.3
vibrated	-0.3
vibrates	-0.3
vibrating	-0.3
vibration	-0.3
vice	-0.3
vicious	-0.3
viciously	-0.3
viciousness	-0.3
victimize	-0.3
vile	-0.3
vileness	-0.3
vilify	-0.3
villainous	-0.3
villainously	-0.3
villains	-0.3
villian	-0.3
villianous	-0.3
villianously	-0.3
villify	-0.3
vindictive	-0.3
vindictively	-0.3
vindictiveness	-0.3
violate	-0.3
violation	-0.3
violator	-0.3
violators	-0.3
violent	-0.3
violently	-0.3
viper	-0.3
virulence	-0.3
virulent	-0.3
virulently	-0.3
virus	-0.3
vociferous	-0.3
vociferously	-0.3
volatile	-0.3
volatility	-0.3
vomit	-0.3
vomited	-0.3
vomiting	-0.3
vomits	-0.3
vulgar	-0.3
vulnerable	-0.3
wack	-0.3
wail	-0.3
wallow	-0.3
wane	-0.3
waning	-0.3
wanton	-0.3
war-like	-0.3
warily	-0.3
wariness	-0.3
warlike	-0.3
warned	-0.3
warning	-0.3
warp	-0.3
warped	-0.3
wary	-0.3
washed-out	-0.3
waste	-0.3
wasted	-0.3
wasteful	-0.3
wastefulness	-0.3
wasting	-0.3
water-down	-0.3
watered-down	-0.3
wayward	-0.3
weak	-0.3
weaken	-0.3
weakening	-0.3
weaker	-0.3
weakness	-0.3
weaknesses	-0.3
weariness	-0.3
wearisome	-0.3
weary	-0.3
wedge	-0.3
weed	-0.3
weep	-0.3
weird	-0.3
weirdly	-0.3
wheedle	-0.3
whimper	-0.3
whine	-0.3
whining	-0.3
whiny	-0.3
whips	-0.3
whore	-0.3
whores	-0.3
wicked	-0.3
wickedly	-0.3
wickedness	-0.3
wild	-0.3
wildly	-0.3
wiles	-0.3
wilt	-0.3
wily	-0.3
wimpy	-0.3
wince	-0.3
wobble	-0.3
wobbled	-0.3
wobbles	-0.3
woe	-0.3
woebegone	-0.3
woeful	-0.3
woefully	-0.3
womanizer	-0.3
womanizing	-0.3
worn	-0.3
worried	-0.3
worriedly	-0.3
worrier	-0.3
worries	-0.3
worrisome	-0.3
worry	-0.3
worrying	-0.3
worryingly	-0.3
worse	-0.3
worsen	-0.3
worsening	-0.3
worst	-0.3
worthless	-0.3
worthlessly	-0.3
worthlessness	-0.3
wound	-0.3
wounds	-0.3
wrangle	-0.3
wrath	-0.3
wreak	-0.3
wreaked	-0.3
wreaks	-0.3
wreck	-0.3
wrest	-0.3
wrestle	-0.3
wretch	-0.3
wretched	-0.3
wretchedly	-0.3
wretchedness	-0.3
wrinkle	-0.3
wrinkled	-0.3
wrinkles	-0.3
wrip	-0.3
wripped	-0.3
wripping	-0.3
writhe	-0.3
wrong	-0.3
wrongful	-0.3
wrongly	-0.3
wrought	-0.3
yawn	-0.3
zap	-0.3
zapped	-0.3
zaps	-0.3
zealot	-0.3
zealous	-0.3
zealously	-0.3
zombie	-0.3
